42,spit,p ə ʃ t y,-,-,tʰ ə kʰ ɛ l,i l a b,n o m i,-,s u l i,tʰ u k ə b,s k ɔ p ã,-,ə s k u p i,m i s u p a,-,p l ɪ v a t,s b̥ # ø d̥ʰ ə,-,-,s p y w ə n,-,s p ɪ t,-,k ʀ a ʃ e,ʃ p eiə n,-,-,f t i n o̞,-,m a g b u g a,k u h a,-,ŋ e l u d a h,-,s p u t a r e,-,-,-,-,-,-,-,-,-,-,-,a r i m u a i,m a l a s u ʔ,-,tʰ u n k ɳ e,-,m a n d r o r a,-,-,ŋ a nʲ a w,d i ʒ eː h,i l o,-,-,-,-,-,cʰ e p ɔ # p ɔ k ei b a,m e l u b,-,p l u ʨ,-,k u ʃ p i ɾ,-,p lʲ e v a tʲ,-,-,-,ŋ u j a h,e s k u p i ɾ,s p ɔ t a,-,-,t e n i r u,m a f i l h a q,-,t m ʉ e p o s ʉ,m ə c u h,-,t y k y r,-,-,t̪ʰ u k n ə,-,-,-,-,f e u gʰ i,-
42,fly (v),-,-,tʰ ə r ʧʰ ɛ l,-,-,-,-,-,-,-,l ɛ tʲ ə,-,-,-,l ɛː t a t,f l yː v ə,f ɤ ₃₅,v l iː ɣ ə,-,x w ɛ ₅₅,f l aɪ,f ɛ ₂₄,v ɔ l e,f l iː ɡ ə n,p͡f u ₅₅,p e t o,-,-,-,-,ʊ ɽ n aː,-,f l j uːa,v o l a r e,f i ₅₅,f ɤ ₅₅,ɬ e ɣ ə ɬ,-,j a ŋ,t e ɣ ə t,t əɨ l i,-,-,-,t iː l i,-,-,-,-,p i ₅₅,-,t ɨː l i,-,-,-,-,-,t ɨː l i,f l yː,-,-,-,-,t əɨ l i,l a t a ʨ,v w a r,-,z b u r a,lʲ ɪ tʲ e tʲ,-,j a ŋ χ,-,-,b o l a ɾ,f l ʉ g a,j a ŋ χ,t æu l æ n t,-,-,ɬ e ɣ ə ɬ,-,-,f ɚ ₅₅,-,-,t e ɣ ə t,-,l e ɣ ə l,-,-,-,-,f ɤ ₃₅
41,you,j u,-,-,d u kʰ,-,gʰ a m,k o m i,k a m,ə h ã s ə b,x w i,-,b u z a l t r ə s,a m u,h a m j o,v ɪ,i,-,-,-,-,j iː,-,v u,iːɐ̯,-,-,e̞ s i s,-,k a m u,ʔ o u,-,n u a n,-,v oi,-,-,-,-,-,-,-,-,-,-,-,a e a,i k i n,-,-,-,h i a n a r é o,-,-,k a nʲ eː,n i h i,j a ʔ a m i,-,-,-,-,-,a p ɔ ɳ ɔ m a n ɔ n k ɔ,k e m i u,-,v ɨ,-,v ɔ ʃ,-,v ɨ,-,-,-,i ŋ a n,u s t e ð e s,n iː,-,-,e m i,m a n i u n,-,m u u,k a m,-,s,-,-,t̪ ʊ m,-,-,-,-,i h i n t u m u,-
41,hunt,ɟ u a,-,-,v o ɾ s ɑ l,-,v a k a v i n o,m a ŋ e l a,b ə k a r a ŋ,kʰ i h a r ə,ʃ a s ea l,-,k ə s a,m i t i l u,-,l o v ɪ t,j ɛː j ə,-,-,j a ɣ ə n,-,h ʊ n t,-,ʃ a s e,j aː g n̩,-,-,c i n i ɣ o̞,-,m a ŋ i d u,h a h a i,-,ŋ a s u,-,k a t ʧ a r e,-,-,-,-,-,-,-,-,-,-,-,l a i v a,m a n s u ʔ,-,ʃ i k a ɾ # k a ɾ ɳ e,-,m i h a z a,-,-,-,h aː l ʒ eː h,a l u,-,-,-,-,-,g o ɖ ei b a,m e rː i t e l,-,p ɔ l ɔ v a ʨ,-,k ɐ s a ɾ,-,o x o t i tʲ sʲ a,-,-,-,nʲ i p a,k a θ a ɾ,j ɑː ɡ a,-,-,m a r a k a,m u r i b u s h,-,t m a s e i t i,m a h a w,-,a v l a,-,-,ʃ ɪ k ɑ ɾ # k ə ɾ n ə,-,-,-,-,n o k u l o,-
40,and,e,-,-,j ɛ v,m a k,-,p a i,ŋ a n,au r,a,-,i,a,j a n,a,ɒ w,-,-,ɛ n,-,æ n d,-,e,ʊ n t,-,-,c e̞,-,a g,aː,-,e ŋ g a u,-,e,-,-,-,-,-,-,-,-,-,-,-,n o g o,n a n a,-,a n i,-,k a,-,-,t o ŋ,d oː,b a,-,-,-,-,-,o,m e,-,i,-,i,-,i,-,-,-,t o b a n,i,ɔ kː,-,-,n o,-,-,h o,-,-,v e,-,-,ʔ ɔ ɾ,-,-,-,-,-,-
36,turn,-,-,-,ʃ ə ɾ ʤ v ɛ l,-,v e g o m,g i l i,ŋ ə l i b i ʔ,u n ʈ ə b,t r ɛĩ,-,ʒ i ɾ a,m a l i w u ŋ,-,t o ʧ ɪ t,v ɛ n ə # s ɑ j,-,-,w ɛ n d ə n,-,t ɜː n,-,t u ʀ n e,v ɛ n d n̩,-,-,s t r e̞ f o̞ m e̞,-,s i m a ŋ,-,-,b i l o k,-,d ʒ i r a r e,-,-,-,-,-,-,-,-,-,-,-,-,l e m p a ŋ,-,w ə ɭ ɳ e,-,v i l j,-,-,nʲ i l i ə k,-,-,-,-,-,-,-,o l ɔ ʈ ei b a,m e ŋ e s o i m,-,s k r ɛ̃ ʦ i ʨ,-,ʒ i ɾ a ɾ,-,p o v o r a ʧ ɨ v a tʲ,-,-,-,k u s,x i ɾ a ɾ,v ɛː n d a,-,-,f a u r,t a u s h u q i s h,-,m i u n u,n e n c a ŋ,-,-,-,-,m ʊ ɽ n ə,-,-,-,-,n o b e l o,-
35,grease,ð j a m,s i r u m i,-,-,l aː n a,m a r i ŋ i,b o k o,l ə m ə ʔ,-,-,-,-,s i m a r,-,-,-,-,-,-,-,g r i s,-,g r ɛ s,f e t,-,-,-,a b u r a n i k u,t a b a ʔ,ʔ a i l a,-,l e n j i ŋ,-,-,-,-,-,a b u r a m i,-,-,-,a b u r a,a b u r a,-,-,m o n a,i nʲ a k,-,-,-,m a t a v j,-,a vː a,m ə nʲ aː t,kˀ a h,t a w õ,-,-,-,-,a b u r a,-,l a o k,-,-,-,-,-,-,a b u r a n i k u,-,ʔ a ɴ d a ʥ i s i,p u a k,-,-,-,-,m i n a,l h i m a s h,-,h ə́ s ə,l o a ʔ,-,j a ɣ,a b u r a m i,-,-,-,-,-,-,-,-
34,with,m e,θ u,-,h ɛ t,-,-,-,-,s ə ŋ g e,ɡ ɑ̃ n d,-,ə m b,-,-,s,m e ð,-,-,m ɛ t,-,w ɪ ð,-,a v ɛ k,m ɪ t,-,-,m e̞,t o,-,m e,-,-,-,k o n,-,-,-,t o,-,-,-,t o,t o,-,-,-,-,-,s ə ɦ ə,-,-,-,t u,-,i ɬ,-,-,-,-,-,t o,s ɔ n g e,-,-,z,-,k õ,-,s,t o,-,t u,-,k o n,m eː d,-,-,-,-,-,-,-,-,i l e,t o,-,s ɑ t̪ʰ,-,-,-,-,-,-
34,wash,l a,ʔ a r au r i,-,l ə v ɑ l,-,-,-,-,dʱ o b,g w a l x ĩ,-,r ə n t a,-,-,m iː t,v a s g̥ʰ ə,-,-,w ɑ s ə n,-,w ɒ ʃ,-,l a v e,v a ʃ n̩,-,-,p l e̞ n o̞,a r au,-,h o l o i,-,-,-,l a v a r e,-,-,-,ai r u,-,-,-,a r au,a r au,-,-,-,-,-,dʰ u ɳ e,-,-,-,a r au,-,j iː g i s,-,-,-,-,-,a r ao,dʱ o,-,-,m ɨ ʨ,-,l ɐ v a ɾ,-,m ɨ tʲ,a r au,-,ʔ a r a j u ɴ,-,l a β a ɾ,t v ɛ t a,-,-,-,-,-,-,-,-,j ɯ k a,a r au,-,d̪ʰ o n ə,-,-,-,-,-,-
34,straight,d r e j t,m a sː ɨ g u,-,u ʁ i ʁ,-,-,-,-,s o j h,ɛ̃ w n,-,d ɾ ɛ t,-,-,p r̝ iː m iː,l iːə,-,-,r ɛ χ t,-,s t r eɪ t,-,d ʀ w ɑ,g ə r aː d ə,-,-,i s ç o̞ s,m a sː u g u d ua,-,p o l o l e i,-,-,-,d i r i tː o,-,-,-,m a sː u g u,-,-,-,m a sː u ŋ u n a,m a sː u g u,-,-,-,-,-,s ə ɾ ə ɭ,-,-,-,m a tː oː β u,-,kˀ e h o z d o n,-,-,-,-,-,n o s a n a,s i dʱ a,-,-,p r ɔ s t ɨ,-,d i ɾ ɐ j t u,-,p rʲ a m o j,m a sː u g u,-,m a tː oː b a,-,r e k t o,r ɛː t,-,-,-,-,-,-,-,-,d o ɣ r u,m a sː u ŋ u n a,-,s i d̪ʰ ə,-,-,-,-,-,-
34,snow,b o r,j u k i,-,ʣ ɪ̯u n,-,-,-,-,b ə r pʰ # kʰ ə s ə b,ɛ r x,-,n e w,-,-,s n iː x,s n e,-,-,s n e w,-,s n əʊ,-,n ɛ ʒ,ʃ n eː,-,-,ç o̞ n i,j u k i,-,h a u,-,-,-,n e v e,-,-,-,j ui,-,-,-,j u k i,j u k i,-,-,-,-,-,b ə ɾ f ə,-,-,-,j u ʦ ɨ,-,z a s,-,-,-,-,-,e k i,t u s a r ɔ,-,-,ɕ ɲ ɛ k,-,n ɛ v ɨ,-,s nʲ e g,j u k i,-,j u ʨ i,-,n j e β e,s n øː,-,-,-,-,-,-,-,-,k a r,j u k i,-,b ə ɾ f,-,-,-,-,-,-
34,smooth,l ə m o,n a b i r o s a r i,-,h ɑ ɾ tʰ,-,-,-,-,c i k ə n,f l uː r,-,ʎ i s,-,-,ɦ l a t k iː,g̥ l a d̥ʰ,-,-,ɣ ə l ɛi k,-,s m uː ð,-,l i s,g l a t,-,-,o̞ m a l o̞ s,z u b e r ua,-,m a l i n o,-,-,-,l i ʃː o,-,-,-,ʦ u r u ɴ,-,-,-,ʦ u r u ʦ u r u,s u b e s u b e s i tʲ uː,-,-,-,-,-,ʧ i k ɳ a,-,-,-,n a b ɭ ɨː,-,d i l k õː h,-,-,-,-,-,ʦ u r u ʦ u r u,p a l i s,-,-,ɡ w a t k ɨ,-,l i z u,-,g l a d k ɨ j,ʦ u r a ʦ u r a,-,n a d u tː eː ɴ,-,l i s o,g l a t,-,-,-,-,-,-,-,-,d y z,s u b e kː oi,-,h ə m w ɑ ɾ,-,-,-,-,-,-
34,sing,k ə n d o,o θ au r i,-,j ɛ ɾ kʰ ɛ l,-,-,-,-,g aeə b,k ãː n ã,-,k ə n t a,-,-,s p iː v a t,s ø ŋ ə,-,-,z ɪ ŋ ə n,-,s ɪ ŋ,-,ʃ ɑ̃ t e,z ɪ ŋ ə n,-,-,t r a ɣ u ð o̞,u t ou,-,m e l e,-,-,-,k a n t a r e,-,-,-,ui t o,-,-,-,u t au,u t au,-,-,-,-,-,g a ɳ e,-,-,-,aː g oː,-,h a t aː ɬ,-,-,-,-,-,o t ao,g a,-,-,ɕ pʲ ɛ v a ʨ,-,k ɐ̃ t a ɾ,-,pʲ e tʲ,u t au,-,ʔ u t a j u ɴ,-,k a n t a ɾ,ʃ ɵ ŋ a,-,-,-,-,-,-,-,-,ʃ a r k ɯ,u t au,-,ɡ ɑ n ə,-,-,-,-,-,-
34,river,l u m,h a r i g o,-,g ɛ t,-,-,-,-,dʱ a r,s t ɛː r,-,r i w,-,-,r̝ ɛ k a,f l o ð,-,-,r i v i r,-,r ɪ v ə,-,ʀ i v j ɛ ʀ,f l ʊ s,-,-,p o̞ t a m i,k ua,-,k a h a w a i,-,-,-,f j u m e,-,-,-,k ai w a,-,-,-,k a w a,k a w a,-,-,-,-,-,n ə d iː,-,-,-,k aː,-,t oː h,-,-,-,-,-,k a w a,n ɔ d i,-,-,ʒ ɛ k a,-,ʀ iu,-,rʲ e k a,k a w a,-,k aː r a,-,r io,æ l v,-,-,-,-,-,-,-,-,n e h i r,k a w a,-,d̪ ə ɾ j ɑ,-,-,-,-,-,-
34,push,ʃ t y,ʔ u s u r i,-,h ə ɾ ɛ l,-,-,-,-,dʱ ə k l ə b,b ũ n t ã,-,ə m p ɛ ɲ ə,-,-,t l a ʧ ɪ t,s d̥ øː ð ə,-,-,d y w ə n,-,p ʊ ʃ,-,p u s e,ʃ t oː s n̩,-,-,s p r o̞ x n o̞,o s u,-,p a h u,-,-,-,s p i n d ʒ e r e,-,-,-,oi s,-,-,-,o s u,t u k u,-,-,-,-,-,dʱ ə k ə l ɳ e,-,-,-,u s ɨ,-,b e ɣ iː ɬ,-,-,-,-,-,o s u,ʈʰ e l i b a,-,-,p x a ʨ,-,ẽ p u ʀ a ɾ,-,t o l k a tʲ,o s u,-,ʔ u ɕ u ɴ,-,e m p u x a ɾ,s t øː t a,-,-,-,-,-,-,-,-,i t,o s u,-,d̪ʰ ə k e l n ə,-,-,-,-,-,-
34,pull,t ə r h e c,h i pː a r u r i,-,ʣ ə kʰ ɛ l,-,-,-,-,kʰ i c ə b,s a ʃ ã,-,ə s t i ɾ a,-,-,t aː ɦ n oʊ̯ t,d̥ʰ ʁ a g̥ʰ ə,-,-,t r ɛ k ə n,-,p ʊ l,-,t i ʀ e,t͜s iːə n,-,-,t r a v o̞,h i pː a r u,-,h u k i,-,-,-,t i r a r e,-,-,-,h i pː a,-,-,-,h i pː a r u,h i pː a r u,-,-,-,-,-,o ɖʰ ɳ e,-,-,-,p i k au,-,j i ʣ ĩ́ː s,-,-,-,-,-,ɕ a b a r u,ʈ a ɳ,-,-,ʨ ɔ̃ ɡ n ɔ̃ ʨ,-,p u ʃ a ɾ,-,tʲ a n u tʲ,h i pː a r u,-,h w i ʦ u ɴ,-,x a l a ɾ,r y k a,-,-,-,-,-,-,-,-,ʧ e k,h i pː a r u,-,kʰ e n ʧ n ə,-,-,-,-,-,-
34,in,n ə,n a ɴ,-,u m,-,-,-,-,bʱ i t ə r,e,-,a,-,-,v,i,-,-,ɔ p,-,ɪ n,-,d ɑ̃,ɪ n,-,-,s e̞,n i,-,l o k o,-,-,-,i n,-,-,-,i,-,-,-,n i,n i,-,-,-,-,-,a t,-,-,-,n,-,iː ʔ,-,-,-,-,-,n i,bʱ i t ɔ r e,-,-,v,-,ɐ̃ j,-,v,n i,-,n a k ai,-,e n,p oː,-,-,-,-,-,-,-,-,i ʧ i n,n i,-,ʔ ə n d̪ ə ɾ,-,-,-,-,-,-
34,give,j e p,k u r ɨ r u r i,-,t ɑ l,-,-,-,-,d e b,r ɛĩ,-,d u n a,-,-,d aː v a t,g̥ i,-,-,ɣ e v ə n,-,g ɪ v,-,d ɔ n e,g eː b n̩,-,-,ð i n o̞,m ua s e r u,-,h aː ʔ a w i,-,-,-,d a r e,-,-,-,k ui r u,-,-,-,a ŋ e r u,j a r u,-,-,-,-,-,d e ɳ e,-,-,-,f iː ɭ,-,n i ʔ aː h,-,-,-,-,-,j a r u,d e,-,-,d a v a ʨ,-,d a ɾ,-,d a v a tʲ,j a r u,-,k w iː j u ɴ,-,d a ɾ,j eː,-,-,-,-,-,-,-,-,v e r,a ŋ e r u,-,d̪ e n ə,-,-,-,-,-,-
33,smell,e r,x a z a m u r i,-,h o t # ə z g ɑ l,-,-,-,-,s u ŋ h ə b,k l ɛː v ɛ t,-,u l u r a,-,-,ʧ ɪ x a t,l ɔ g̥ d̥ʰ ə,-,-,r œy k ə n,-,s m ɛ l,-,s ɑ̃ t i ʀ,r iː ç n̩,-,-,m i r i z o̞ m e̞,k a m a r u,-,h o n i,-,-,-,o d o r a r e,-,-,-,k ai z u ɴ,-,-,-,n io ŋ u,k a m u,-,-,-,-,-,w a s # gʰ e ɳ e,-,-,-,-,-,j i ʃ ʧ ã́ː,-,-,-,-,-,k a ŋ u,s u ŋ gʱ i b a,-,-,ʧ u ʨ,-,ʃ e j ɾ a ɾ,-,ʧ u v s t v o v a tʲ,k a g u,-,k a ʤ a ɕ u ɴ,-,o l e ɾ,l ɵ k t a,-,-,-,-,-,-,-,-,k o k l a,k a ŋ u,-,s uː ɡʰ n ə,-,-,-,-,-,-
33,rub,f ə r k o,s ɨ r u r i,-,ʃ ə pʰ ɛ l,-,-,-,-,m ə l ə b,f r ɔ t ã,-,f r ə ɣ a,-,-,t r̝ iː t,g̥ n iː ð ə,-,-,v r ɛi v ə n,-,r ʌ b,-,f ʀ ɔ t e,r ai b n̩,-,-,t r i v o̞,k o s u r u,-,ʔ aː n a i,-,-,-,f r e g a r e,-,-,-,k o s u,-,-,-,k o s u r u,k o s u r u,-,-,-,-,-,t s o ɭ n e,-,-,-,-,-,b i d i n i ɣ i ʃ,-,-,-,-,-,k o s u r u,gʱ ɔ s i b a,-,-,ʧ ɛ ʨ,-,ɨ ʃ f ɾ ɨ ɡ a ɾ,-,tʲ e rʲ e tʲ,k o s u r u,-,ʃ i j u ɴ,-,f ɾ o t a ɾ,g n iː d a,-,-,-,-,-,-,-,-,s y r t,k o s u r u,-,ɾ ə ɡ ə ɽ n ə,-,-,-,-,-,-
33,guts,z o rː,w a θ a,-,pʰ o ɾ o t i kʰ,-,-,-,-,ã t,b u z ɛ l ɛ n,-,b u ð e ʎ s,-,-,v ɲ ɪ t r̝ n o s c ɪ,d̥ʰ ɑ m,-,-,d ɑ r m,-,g ʌ t s,-,b w a j o,g ə d ɛ r m,-,-,s p l a x n a,h a r u t a,-,n a ʔ a u,-,-,-,i n t e s t i n o,-,-,-,z u z u w a t a,-,-,-,h a r a w a t a,h a r a w a t a,-,-,-,-,-,ɦ u s a ɾ iː,-,-,-,-,-,ʧˀ iː ʔ,-,-,-,-,-,h a r a w a t a,ɔ n t ɔ,-,-,v n ɛ̃ ʧ n ɔ ɕ ʨ i,-,ĩ t ɨ ʃ t i n u,-,k ɨ s k ɨ,h a r a w a t a,-,w a t a m iː m u ɴ,-,t ɾ i p a s,t a r m,-,-,-,-,-,-,-,-,b a r s a k,h a r a w a t a,-,b ə ɽ i # ʔ ɑ̃ t̪,-,-,-,-,-,-
33,few,p a k,ʔ i k i r a s a r i,-,kʰ i ʧʰ,-,-,-,-,-,n eː b œ t,-,m i k ə,-,-,m aː l o,f ɔ,-,-,w ɛi n ə χ,-,f j uː,-,p ø,v eː n ɪ ç,-,-,l i ɣ o̞ s,ʨ iː t o,-,k a k a ʔ i k a h i,-,-,-,p ɔ k o,-,-,-,s u nː e,-,-,-,s u k e n ai,b i tː o,-,-,-,-,-,w i ɾ ə ɭ,-,-,-,i p iː t ʃ a,-,d i k w iː,-,-,-,-,-,ʨ iː t o,ɔ ɭ p ɔ,-,-,m a w ɔ,-,p oou k u,-,m a l o,s u k u n ai,-,ʔ i k i r a s a ɴ,-,p o k o,f oː,-,-,-,-,-,-,-,-,a z,s u k u n ai,-,t̪ʰ o ɽ ə,-,-,-,-,-,-
32,tie,l i ð,m u s u b u r i,-,k ɑ p ɛ l,-,-,-,-,-,s k u l m ã,-,ʎ i ɣ a,-,-,v aː z a,b̥ e n ə,-,-,k n o p ə n,-,t aɪ,-,l j e,b ɪ n d n̩,-,-,ð e̞ n o̞,m u s u b u,-,h iː k i ʔ i,-,-,-,l e g a r e,-,-,-,k iː b i,-,-,-,m u s u b u,m u s u b u,-,-,-,-,-,b ã n dʰ ɳ e,-,-,-,-,-,b e ʔ e tˡˀ o,-,-,-,-,-,m o s u b u,b ɔ n dʱ,-,-,vʲ ɔ̃ z a ʨ,-,ɐ t a ɾ,-,vʲ a z a tʲ,m u s u b u,-,m u s u b u ɴ,-,a t a ɾ,b i n d a,-,-,-,-,-,-,-,-,b a ɣ l a,m u s u b u,-,b ɑ̃ d̪ʰ n ə,-,-,-,-,-,-
32,there,a t y,ʔ a m a,-,ɑɪ̯ n t ɛ ʁ,-,-,-,-,-,a z e,-,ə ʎ a,-,-,t a m,d ɛɐ̯,-,-,d a r,-,ð ɛə,-,l a,d ɔ r t,-,-,-,u k u,-,l a i l a,-,-,-,l a,-,-,-,a s i k o,-,-,-,a k o,a k o,-,-,-,-,-,t e tʰ e,-,-,-,k a m a,-,ʔ aː d i,-,-,-,-,-,a s u k o,s ei ʈʰ i,-,-,t a m,-,ɐi,-,t a m,a k o,-,ʔ a m a,-,ai,d ɛː r,-,-,-,-,-,-,-,-,o r a,a s u k o,-,w ə h ɑ̃,-,-,-,-,-,-
32,he,a i,ʔ a ɴ ʨ u,-,n ɑ,-,-,-,-,-,ẽː,-,e ʎ,-,-,o n,h a n,-,-,h ɛi,-,h iː,-,i l,eːɐ̯,-,-,-,o r a,-,i a,-,-,-,e ʎː i,-,-,-,aiː,-,-,-,a n o h i t o,a n o h i t o,-,-,-,-,-,ɦ a,-,-,-,k a n u p͡s ɨ t u,-,b i,-,-,-,-,-,a r e,t a,-,-,ɔ n,-,e l ɨ,-,o n,a n o h i t o,-,ʔ a n u ʦː u,-,e l,h a n,-,-,-,-,-,-,-,-,o n,a n o h i t o,-,w oʰ,-,-,-,-,-,-
31,freeze,n g r i,-,-,s ɑ r ʧʰ ɛ l,-,-,-,-,j ə m ə b,r ɛː v ĩ,-,ʒ ə l a,-,-,z a m r̩ z n oʊ̯ t,f ʁ yː s ə,-,-,v r i z ə n,-,f r iː z,-,ʒ ə l e,f r iː r ə n,-,-,p a ɣ o̞ n o̞,k oː r u,-,h o ʔ o p a ʔ a,-,-,-,d ʒ e l a r e,-,-,-,k oː,-,-,-,k oː r u,k oː r u,-,-,-,-,-,g o ʈʰ ɳ e,-,-,-,-,-,j i ʃ t i n,-,-,-,-,-,k oː r u,b ɔ s i ǰ i b a,-,-,m a r z n ɔ̃ ʨ,-,ʒ ɨ l a ɾ,-,z a mʲ e r z a tʲ,k oː r u,-,-,-,e l a ɾ,f r yː s a,-,-,-,-,-,-,-,-,d o n,k oː r u,-,ʤ ə m n ə,-,-,-,-,-,-
30,leg,-,h a g i,-,v o t kʰ,-,-,-,-,p yae r,g aː r,-,k a m ə,-,-,n o ɦ a,b e n,-,-,p o t,-,l ɛ g,-,ʒ ɑ̃ b,b ai n,-,-,p o̞ ð i,h a g i,-,-,-,-,-,g a m b a,-,-,-,a ɕ,-,-,-,a s i,a s i,-,-,-,-,-,p a j,-,-,-,k a r a p a ʣ ɨ,-,-,-,-,-,-,-,a s i,p a d ɔ,-,-,n ɔ ɡ a,-,p ɛ ɾ n ɐ,-,n o g a,m u k oː z u n e,-,h w i ɕ a,-,p j e ɾ n a,b eː n,-,-,-,-,-,-,-,-,-,a s i,-,ʈ ɑ ŋ ɡ,-,-,-,-,-,-
30,ice,a k u ł,-,-,s ɑ r uɪ̯ ʦʰ,-,-,-,-,-,s k ɔ r n,-,ʒ ɛ l,-,-,l ɛ t,i s,-,-,ɛi s,-,aɪ s,-,g l a s,ai s,-,-,p a ɣ o̞ s,k oː r i,-,h a u,-,-,-,g j a t ʧ o,-,-,-,k oːi,-,-,-,k oː r i,k oː r i,-,-,-,-,-,b ə ɾ pʰ ə,-,-,-,-,-,t i n,-,-,-,-,-,k oː r i,b ɔ r ɔ pʰ ɔ,-,-,l u t,-,ʒ e l u,-,lʲ o d,k oː r i,-,-,-,j e l o,iː s,-,-,-,-,-,-,-,-,b u z,k oː r i,-,b ə ɾ f,-,-,-,-,-,-
29,correct,-,i ʨː a r i,-,-,b aː r,m a g o t o,t u ʔ u,k ə n ə h,-,-,-,-,m a t a m a,m a g a h e t,-,-,-,-,-,-,-,-,-,-,-,-,-,j o kː j a,t u t u ʔ u,-,-,a m a t,-,-,-,-,-,n aiː ʨ o,-,-,-,eː,eː,-,-,o r oː r o n i,t a p a t,-,-,-,m a r i n a,-,a t a r iː d uː ɭ,j a w,-,d u h u,-,-,-,-,eː,-,m e r a ŋ,-,-,-,-,-,-,t a d a s iː,-,j u t a ɕ a ɴ,b o n a r,-,-,-,-,t e b e s,d a d u,-,-,k ə n a j,-,-,iː,-,-,-,-,-,-,n o k o t u h u,-
29,ash,-,h w e,-,-,a w u,p o n a,a w u,a kː u h,-,-,-,-,ʕ a f o,a p u,-,-,-,-,-,-,-,-,-,-,-,-,-,h ia,d a p u g,-,-,a b u,-,-,-,-,-,h ei,-,-,-,h ai,h ai,-,-,k o n u n u,k u t u a n,-,-,-,l a v é n o n a,-,p a z ɨ,k a b o j,-,a w u,-,-,-,-,ɸ eː,-,cʰ a b,-,-,-,-,-,-,h ai,-,h w eː,a b u x,-,-,-,-,-,q a f u,-,f u u,a h u ʔ,-,-,h ai,-,-,-,-,-,-,gʰ a b u,-
28,see (v),-,-,t ɛ s n ɛ l,-,-,-,-,-,-,-,v i ʒ d ə m,-,-,-,v ɪ dʲ ɛ t,s eˀ,a ŋ ₃₃ k e ₃₁,z iː n,-,e ₂₂ t ɯ ₄₄,s iː,ɛ ₂₂ t ɯ ₅₅ l a ₂₂,v w a ʁ,z eːə n,e n ₂₂ q e n ₄₂,v l e p o,-,-,-,-,d eː kʰ n aː,-,s j auː,v e d e r e,e ₂₂ t ɯ ₄₄,x ɑ̃ ₅₅,-,-,-,-,-,-,-,-,-,-,-,-,-,x ã ₅₅ k ɛ ₄₂,-,-,-,-,-,-,-,-,s eː,-,-,-,-,-,v i ʥ ɛ ʨ,v e r,-,v e d ea,vʲ i dʲ ɪ tʲ,-,-,-,-,b e ɾ,s eː,-,-,-,-,-,-,-,e n ₃₃ q ɛ ₂₁,-,-,-,-,-,-,-,-,-,a ₃₃ t ɯ ₄₄
28,here,k ə t u,x u m a,-,-,-,-,-,-,-,a m ɑ,-,-,-,-,z d ɛ,h ɛɐ̯,-,-,h i r,-,h ɪə,-,i s i,h iːɐ̯,-,-,e̞ ð o̞,k o k o,-,n e i,-,-,-,-,-,-,-,k o k o,-,-,-,k o k o,k o k o,-,-,-,-,-,i tʰ e,-,-,-,k o m a n,-,kw e ʔ e,-,-,-,-,-,k o k o,e ʈʰ i,-,-,t u,-,-,-,z dʲ e sʲ,k o k o,-,k u m a,-,a k a,h ɛː r,-,-,-,-,-,-,-,-,b u r a,k o k o,-,-,-,-,-,-,-,-
27,say (v),-,-,ɑ s ɛ l,-,-,-,-,-,-,-,k a ʒ ə,-,-,-,r iː k a t,s iː,ʨ a ŋ ₂₁,z ɛ ɣ ə,-,ʦ o ₄₂,s eɪ,ʦ u ₂₁,d i ʁ,z aː ɡ ə n,ʣ u ₂₁,l e ɣ o,-,-,-,-,b oː l n aː,-,s eiː j a,d i r e,-,s w ɑ ₄₄,-,-,-,-,-,-,-,-,-,-,-,-,-,s w a ₄₄,-,-,-,-,-,-,-,-,s iː,-,-,-,-,-,p ɔ vʲ ɛ ʥ ɛ ʨ,d i z e r,-,z i ʧ e,s k ɐ z a tʲ,-,-,-,-,d e θ i ɾ,s ɛ j a,-,-,-,-,-,-,-,s w a ₄₂,-,-,-,-,-,-,-,-,-,s w a ₄₄
27,rain (v),-,-,ɑ n ʣ ɾ ɛ v,-,-,-,-,-,-,-,d ɤ ʃ t,-,-,-,d ɛː ʃ tʲ,ʁ ɑ jˀ n,w ɤ ₃₃,r eː ɣ ə,-,z ɛ ₂₂ u ₄₂,r eɪ n,u ₂₁,p l ɥ i,r eː ɡ ə n,ʐ i ₂₂,v r o ç i,-,-,-,-,-,-,r ɛ k n,p j ɔ ʤː a,ʐ ɚ ₂₂ w o ₄₂,ɤ ₃₃,-,-,-,-,-,-,-,-,-,-,-,-,-,j u ₅₅,-,-,-,-,-,-,-,-,ɾ æ j n ə,-,-,-,-,-,d ɛ ʃ ʧ,ʃ u v ɐ,-,p l w a j e,d o ʃ tʲ,-,-,-,-,ʎ u β j a,r e ŋː n,-,-,-,-,-,-,-,ʐ i ₃₃,-,-,-,-,-,-,-,-,-,o w ₄₂ ɤ ₃₃ ɕ i ₄₄
